Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,NPI
2e8b42f8-4300-30a9-a576-d513d1021a0a,GREATER LOWELL FAMILY PRACTICE PC,600 CLARK RD,TEWKSBURY,MA,18761699,42.63120935,-71.27023603178071,9784538446,0.0,29028,1447211503
0caa0116-ef9a-3d4c-bcff-9c405a9d2bda,TRANQUILITY HEALTH AND WELLNESS PROFESSIONALS LLC,105 CHESTNUT ST STE 35,PLYMOUTH,MA,23604054,41.884685,-70.847219,5085633003,0.0,21082,1801398953
4ff8b164-4cf5-3ab4-b0f2-7ce8fda920e5,CARDIOVASCULAR CENTER AT TUFTS MEDICAL CENTER INC,800 WASHINGTON ST,WORCESTER,MA,16550002,42.180483,-71.867782,6176365000,0.0,1472,1447764253
39c15c0f-5c49-311e-99d2-1fb99d80e06e,HARBOR HEALTH SERVICES INC,398 NEPONSET AVE,DORCHESTER,MA,21223134,42.2867644,-71.04402811508834,6172823200,0.0,12491,1881692366
e39e92a8-2fde-314a-8fb1-8551218f03d9,PLEASANT VALLEY INTERNISTS PC,60 EAST ST,METHUEN,MA,18444547,42.7265686,-71.16640139527428,9786890869,0.0,2049,1952517013
07baae96-3d74-3c69-a845-dad7b792eb52,EMTAR HEALTH CARE INC,42 ASBURY ST,SOUTH HAMILTON,MA,19821808,42.61322825,-70.87300675048934,9784684101,0.0,1012,1346395894
63cb4d95-04a9-3a35-b5d9-f89e0377a48d,STURDY MEMORIAL HOSPITAL INC,211 PARK ST,ATTLEBORO,MA,27033143,41.9419187,-71.2752081695297,5082368110,0.0,60,1730106162
13f83225-b984-345a-a353-11237d5aadfb,ORANGE PULMONARY AND INTERNAL MEDICINE,450 W RIVER ST,ORANGE,MA,13641408,42.5928702,-72.32953998953418,9785441505,0.0,7175,1598806879
6e290541-eba3-37fc-a3e2-e58f77e84c7e,JEWISH FAMILY SERVICE OF WESTERN MASSACHUSETTS INC.,15 LENOX ST.,SPRINGFIELD,MA,11083122,42.085779,-72.55846414285715,4137372601,0.0,10737,1063436467
a0e043cc-dd00-3d67-938c-524d3690f90a,METROWEST INTERNAL MEDICINE  PC,61 LINCOLN ST,FRAMINGHAM,MA,17028264,42.2834291,-71.4175609,5088790077,0.0,264,1952309783
4e880cb9-1ca0-3582-b8cf-8a59b0d2b878,BERKSHIRE INTERNAL MEDICINE LLC,51 S CHURCH ST,PITTSFIELD,MA,12016178,42.44648205,-73.25863241543368,4137688217,0.0,60,1164641890
a2a41caf-758f-3962-8e5f-e6e603f93d17,VIBRA HOSPITAL OF WESTERN MASSACHUSETTS LLC,111 HUNTOON MEMORIAL HWY,ROCHDALE,MA,15421305,42.2020225,-71.89891616754682,5088926000,0.0,158,1699192203
ca62a361-9c79-32d1-92cc-ffc0d5d19679,IDEAL HEALTHCARE SOLUTIONS LLC,19 HENRY ST,SHARON,MA,20671714,42.1091473,-71.20768205338297,7817840141,0.0,4506,1033358536
0d24cc89-3256-330c-b36d-d8de8babef84,CAPE COD HEALTHCARE PHYSICIANS,1030 FALMOUTH RD,SOUTH YARMOUTH,MA,26641218,41.6667779,-70.1847414,5087784777,0.0,197,1316410434
8ae6a210-708f-3b23-b7d3-ac7948abd2b0,EDWARD M KENNEDY COMMUNITY HEALTH CENTER INC,631 LINCOLN ST,WORCESTER,MA,16052010,42.2975664,-71.76536802164628,8008532288,0.0,1006,1316324650
19a65317-5d32-355e-8f82-88933d48366d,LAKEVILLE FAMILY MEDICINE PC,5 PRECINCT ST,LAKEVILLE,MA,23471468,41.8455651,-70.95195924208448,5089476666,0.0,2345,1356545800
ee6705d5-db4a-3120-bbe1-1e72972a841f,LOWELL COMMUNITY HEALTH CENTER  INC.,101 JACKSON ST,LOWELL,MA,18522103,42.64221447368421,-71.31029421052632,9784411700,0.0,2780,1689092595
a6fb79e7-4abb-3a68-b62d-e501427fdca4,AUBURN PRIMARY CARE AND AESTHETICS,489 WASHINGTON ST STE 202,AUBURN,MA,15015709,42.187836,-71.83104,5087969211,0.0,23920,1316566888
fcad54de-c1cb-3039-8e22-1d2d28134044,HOLY FAMILY INPATIENT SPECIALISTS PLLC,70 EAST ST,METHUEN,MA,18444597,42.7285558,-71.16833738237946,9786870151,0.0,635,1013436807
9d0e702d-50a0-3f4c-9126-0951d560fd4b,NEW ENGLAND REHABILITATION SERVICES OF CENTRAL MASSACHUSETTS INC,189 MAY ST,WORCESTER,MA,16024339,42.25986305,-71.83597786023279,5087916351,0.0,513,1225002983
2a728c11-686c-3569-9ab9-d537dcf71e34,MEDICAL CENTER WEST PODIATRY ASSOCIATES  INC.,488 PLEASANT ST,WORCESTER,MA,16031524,42.263174750000005,-71.81851205000001,5087559573,0.0,172,1821185455
c656d426-a307-372e-85f4-add29b4f178b,VMD PRIMARY PROVIDERS OF RHODE ISLAND PC,174 ARMISTICE BLVD STE A,FALL RIVER,MA,27212367,41.7010642,-71.1546367,4017530500,0.0,835,1598341067
2fa36ef4-0a5b-358e-b76f-f4ada6c48e8b,COMMUNITY HEALTH CENTER OF CAPE COD  INC.,90 ROUTE 6A,SANDWICH,MA,25635301,41.76404705,-70.50066669296109,5084777090,0.0,59,1649896283
ea8d287f-b3a9-3800-8798-788e334ee406,NORTH SHORE MEDICAL CENTER INC,81 HIGHLAND AVE,SWAMPSCOTT,MA,19072928,42.4699241,-70.9171507,9783542065,0.0,6030,1730121633
c7542447-e06e-32cb-b6db-243c23a0dbc2,FRANCISCAN HOSPITAL FOR CHILDREN INC,30 WARREN ST,BOSTON,MA,21353602,42.3501483,-71.14393324457691,6172543800,0.0,1847,1174542013
d9fe2c9c-135e-3da3-8de8-1a0ff165d886,JEWISH FAMILY & CHILDREN'S SERVICE,1430 MAIN ST,WORCESTER,MA,16091121,42.2492003,-71.92931780325071,7816475327,0.0,1719,1184708091
50c47685-8125-3c50-8311-8bd7ba9e9108,BOSTON MEDICAL CENTER CORPORATION-,4199 WASHINGTON ST,ROSLINDALE,MA,21311733,42.2871447,-71.1277526,6173234440,0.0,12886,1386718823
87f3b181-1c52-3161-a15a-ea2d9a04b35f,KD MEDICINE & WELLNESS PLLC,565 TURNPIKE ST STE 71,NORTH ANDOVER,MA,18455936,42.664934200000005,-71.11635234067887,5086410235,0.0,3020,1669049995
43e22208-dae0-3196-b30b-17b3c50679c2,GREATER LAWRENCE FAMILY HEALTH CENTER INC,147 PELHAM ST,METHUEN,MA,18442060,42.7288158,-71.20222773774655,9786833491,0.0,8105,1912266065
46375470-1e20-3ddc-8dc5-010ba53826b6,BAYSTATE WING HOSPITAL CORPORATION,40 WRIGHT ST,PALMER,MA,10691138,42.16934095,-72.34120457065711,4132837651,0.0,8,1992880736
9d2a1656-0f4d-30d1-bc63-eb365a05529c,STEWARD GOOD SAMARITAN MEDICAL CENTER  INC.,235 N PEARL ST,BROCKTON,MA,23011794,42.09805395,-71.0609587194362,5084272841,0.0,232,1922516053
a4b91172-69e7-3895-bd89-b9a0868de5c2,DARTMOUTH PRIMARY MEDICINE  LLC,651 ORCHARD ST,NEW BEDFORD,MA,27441052,41.6149879,-70.93113851963673,5089945300,0.0,4288,1083776728
72f50aa0-d8c9-34dc-ac58-c428323f3bcd,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,55 FRUIT ST,BOSTON,MA,21142696,42.36286045,-71.06875296664998,6177262707,0.0,12599,1245473859
9203d0d2-ca7d-3421-9361-974402ffb561,HILLTOWN COMMUNITY HEALTH CENTERS INC,58 OLD NORTH RD,WORTHINGTON,MA,10989708,42.414246,-72.93841842197347,4132385511,0.0,349,1740268051
1cd20733-c6b9-31f9-b7c7-0c9357fcb560,NEWTON WELLESLEY PRIMARY CARE P C,40 WALNUT ST,WELLESLEY,MA,24812102,42.32553365,-71.25238403429299,7819433000,0.0,1009,1003911579
3fea2678-1991-3390-b5f1-ebe38f28888b,ATLANTIC PRIMARY CARE PC,135 WEBSTER ST,WEYMOUTH,MA,21901613,42.2212188,-70.9391625,7818715030,0.0,2275,1326015454
ca8a919a-05f9-3687-bfb6-42800a70031e,LIFE LINE COMMUNITY HEALTHCARE,6111 OAK TREE BLVD STE 301,FRAMINGHAM,MA,17014613,42.3095704,-71.4413097,2165816556,0.0,6676,1598193062
eee00932-ca82-36bc-b7e8-e3fff6dbaeaa,DANA FARBER CANCER INSTITUTE,450 BROOKLINE AVE,WEYMOUTH,MA,21893141,42.2212188,-70.9391625,6176323000,0.0,2496,1851333686
a194e94a-dd16-347e-95ea-8d00052c14d1,BASS RIVER HEALTHCARE ASSOCIATES INC,833 MAIN ST,S YARMOUTH,MA,26645254,41.65171785,-70.21464095380932,5083941353,0.0,45,1225010192
6f90eaad-abe3-3ce0-b9a6-2031c5674f0d,MYHOME HEALTHCARE PLLC,800 TURNPIKE ST STE 300,NORTH ANDOVER,MA,18456156,42.66074825,-71.10724143845708,9783877087,0.0,9389,1225656762
c0719377-d40a-3e9c-9f7c-af47c93b3f40,CARBON HEALTH PRIMARY CARE OF FLORIDA PA,80 SUMMER ST STE 1,BOSTON,MA,21101218,42.35403315,-71.05809515865283,6178652749,0.0,2070,1912662719
1f9d5a6b-d2ea-3000-bb9d-b22c00ffbbb2,ATHOL MEMORIAL HOSPITAL INCORPORATED,2033 MAIN ST,ATHOL,MA,13313535,42.58522105,-72.20868129339888,9782491295,0.0,45,1952966491
f087b01f-da5c-3db6-bb6d-8a3cf3e630c5,WEBSTER SQUARE MEDICAL CENTER  INC,255 PARK AVE,WORCESTER,MA,16091989,42.26491135,-71.8185187,5087559776,0.0,1522,1619188281
5573074b-edf7-31cd-a5f4-6e118c6f602d,ASSOCIATES IN INTERNAL MEDICINE INC,825 WASHINGTON ST,NORWOOD,MA,20623449,42.18864775,-71.20380467780485,7817624255,0.0,1086,1528030509
6873525f-1680-3ceb-b536-270d44b46e2e,UPHAMS CORNER HEALTH COMMITTEE INC,500 COLUMBIA RD,DORCHESTER,MA,21252322,42.3147979,-71.067633,6172878000,0.0,10549,1780780486
9fbf3c5e-5f22-3b9f-9032-39d6de320874,METRO WEST REHAB CORP,150 FLANDERS RD,WESTBOROUGH,MA,15811017,42.2770724,-71.5679154706427,5088712000,0.0,10,1760783575
da35b999-0af8-380e-9912-cd8b3bc09f53,REGENCY FAMILY HEALTH LLC,50 REDFIELD ST,WORCESTER,MA,16081531,42.2625621,-71.8018877,6179291600,0.0,654,1790090975
f8918a95-31e8-3ac4-8d12-29ca6080ebda,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,199 REEDSDALE RD,MILTON,MA,21863926,42.2513683,-71.0768393856917,6173131214,0.0,3050,1174618953
bce5b907-584b-345d-bbcf-912cf56cb6c3,RENAISSANCE PRIMARY CARE LLC,11-15 SANDERSDALE ROAD,WORCESTER,MA,16032467,42.0667952,-72.0084995,7744202311,0.0,86,1649729021
8d5880eb-1dd8-31ea-b7c5-21709f3bb341,MELROSE INTERNAL MEDICINE ASSOC PC,50 ROWE ST,MELROSE,MA,21763201,42.4592093,-71.06078096379728,7819793800,0.0,18843,1629055538
0ec04450-c150-322d-b2c3-1449d672a23c,MANET COMMUNITY HEALTH CENTER  INC.,110 W SQUANTUM ST,NORTH QUINCY,MA,21712122,42.27259075,-71.03082765,6173763000,0.0,6168,1467483297
fd650ebc-a642-3818-b073-692473cd31f1,HARBORLIGHT FAMILY MEDICINE  PC,900 CUMMING CENTER,BEVERLY,MA,19156181,42.5584284,-70.8800491,9782790800,0.0,3388,1598957854
3ff0f58b-7a1f-3334-9449-ff15f68b7d86,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,23607761,41.94186605,-70.6455366462985,5087462000,0.0,3019,1043299001
4e0ec952-dd08-359e-87af-b13809b955ac,DEARBORN WELLNESS  LLC,37 DERBY ST,QUINCY,MA,21697564,42.2509914,-71.0037374,8572888508,0.0,3995,1316398852
9cfdd210-a2ed-34d6-9381-2f5d999011ca,HIGHLAND PRIMARY CARE ASSOCIATES INC.,21 HIGHLAND AVE,NEWBURYPORT,MA,19503873,42.814341671166744,-70.88998002772408,9784637770,0.0,1578,1225038417
75846b1f-d0ec-3255-9bdd-d09eb0a9dd0d,HOLYOKE MEDICAL CENTER INC,575 BEECH ST,HOLYOKE,MA,10402296,42.20105435,-72.628169560868,4135342845,0.0,1410,1992923486
dd280187-8662-3732-af81-595d10572911,4499 ACUSHNET AVENUE OPERATING COMPANY  LLC,4499 ACUSHNET AVE,NEW BEDFORD,MA,27454707,41.74026055,-70.9450945705336,5089956900,0.0,1627,1164477055
a6964d47-8af0-3df2-b99d-d8414eb1cfa3,ARBOUR-FULLER HOSPITAL,200 MAY ST,SOUTH ATTLEBORO,MA,27035520,41.924394750000005,-71.36076410900014,5087618500,0.0,1026,1316917222
dae3ee01-f383-366e-9ad6-dc92963064ea,MERCY MEDICAL CTR,1233 MAIN ST,HOLYOKE,MA,10405381,42.16578055,-72.63389634691956,4135365111,0.0,337,1629062906
371948e4-733a-33b6-a835-68abefdeb59f,FAIRVIEW HOSPITAL,197 ADAMS RD,WILLIAMSTOWN,MA,12672930,42.7041261,-73.19043030392987,4134588182,0.0,1188,1124686530
744bdf85-6223-367c-b1ab-e8c8e0a5eb28,TOTAL HEALTH CARE  INC.,2 REEDSDALE RD,MILTON,MA,21863800,42.258080449999994,-71.08070895097364,6176980715,0.0,5582,1831201110
b7b02632-03e1-330a-aa40-fdee22899633,BOSTON UNIVERSITY MEDICAL CENTER RADIOLOGISTS  INC.,840 HARRISON AVE,ROXBURY,MA,21203432,42.3279605,-71.0830607,6176386610,0.0,2364,1134166945
bb09ee7d-f4e1-3b26-8739-a14467b47764,FAMILY MEDICAL & MATERNITY CARE PC,87 NORTH MAIN ST,LEOMINSTER,MA,14535507,42.53527525,-71.75633303305392,9785348701,0.0,68,1922170216
089bceb2-0ecb-3650-95e9-e7260248b809,STARTING LINE WELLNESS LLC,50 W MAIN ST,HOPKINTON,MA,17481672,42.22029125,-71.53814854921914,5084351250,0.0,4062,1003373069
f82ff162-c689-3682-876c-220cf96eb97b,MIDDLESEX FAMILY PRACTICE PC,74 MAIN ST,FRAMINGHAM,MA,17022952,42.2976266,-71.42605348361442,5082708844,0.0,4966,1528073202
9d989fcf-4ad9-3972-ada3-f275d967781e,FALMOUTH HOSPITAL ASSOCIATION INC,100 TER HEUN DR,SANDWICH,MA,25632377,41.7579043,-70.4968152,5084573528,0.0,32,1336106806
92d919ab-8380-3fda-a5f1-838e69b819c1,ZANJABEE INTEGRATIVE MEDICINE AND PRIMARY CARE LLC,300 TRADECENTER STE 4750,WOBURN,MA,18017420,42.4994143,-71.161659,4019525488,0.0,4237,1003138405
af3871c3-2098-3051-bcb7-8a919e194a16,HEALTHCARE SOUTH PC,97 LIBBEY PKWY,WEYMOUTH,MA,21893110,42.19322885,-70.94589987654936,7818032786,0.0,25902,1396726006
542185c1-943a-30f4-aba0-0efaa92488a4,EVEREST HEALTH CARE SPECIALISTS PLLC,142 LAKE ST,ARLINGTON,MA,24764738,42.40328885,-71.15140830652837,7817772320,0.0,8490,1366741589
0319f6d9-60a3-36ac-9f26-b782d7997b1c,ARLINGTON FAMILY PRACTICE PC,22 MILL ST,ARLINGTON,MA,24764738,42.4177455,-71.1579688,7816464345,0.0,2013,1326016809
a2cc09de-c1e2-3126-8c09-d49f95225281,CHILDREN'S HOSPITAL CORPORATION,300 LONGWOOD AVE,WALTHAM,MA,24532741,42.3756401,-71.2358004,6173554831,0.0,932,1710087127
9f2f60a6-87a4-3f45-b753-b63b5b7e9993,NORTH END COMMUNITY HEALTH COMMITTEE INC,332 HANOVER STREET,BOSTON,MA,21131901,42.3647421,-71.0536619,6176438000,0.0,34414,1780606608
44cb1162-a345-3477-8723-c202a3c8cdcd,HOPKINTON MEDICAL CARE  P.C.,73 W MAIN ST,HOPKINTON,MA,17481619,42.21799145,-71.54005509979045,5084356900,0.0,14586,1417107723
c5306a86-09a1-32d9-875a-67ef56e131c0,ACCESS PRIMARY CARE INC,242 SUTTON ST,NORTH ANDOVER,MA,18451631,42.70773345,-71.1300651,9786551987,0.0,6177,1457626285
f341c366-8313-3790-ab26-d8d27b116ff5,WAYSIDE YOUTH & FAMILY SUPPORT NETWORK,80 LINCOLN STREET,WALTHAM,MA,24535465,42.39322121170625,-71.24104146434591,5086200010,0.0,8749,1851484505
0d7ef8ee-4e45-3b40-9f2b-f558dce71574,PERSONALIZED MEDICAL CARE LLC,200 BOYLSTON ST,CHESTNUT HILL,MA,24672008,42.31886965,-71.17524247213663,6175298041,0.0,3344,1891118873
1de1aeee-4088-391b-af7a-95d7cfaeaf32,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT ST,NANTUCKET,MA,25542799,41.27514065,-70.10108985970798,5088258100,0.0,2,1447214622
f312977e-8f41-3816-84cc-e5b12ba36955,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL  INC.,1153 CENTRE ST,JAMAICA PLAIN,MA,21303446,42.3017598,-71.12855793387442,6179837470,0.0,366,1578677811
c5403c4f-14d5-3171-9227-a9b8327f3149,CONTINUUM HEALTHCARE SOLUTIONS LLC,52 OLNEY RD,CHICOPEE,MA,10202103,42.1487691,-72.6071119,4135309616,0.0,6162,1689939464
a730c5e6-a15f-3e36-8112-8579e507d330,MIDDLESEX INTERNAL MEDICINE ASSOCIATES  INC,28 LORD RD,MARLBOROUGH,MA,17524549,42.34718040987546,-71.57283065352654,5084857660,0.0,27453,1265601033
389323ef-b127-3a06-a22d-e24aef033e5d,GREATER BOSTON INTERNAL MEDICINE PC,200 PROVIDENCE HWY,DEDHAM,MA,20261881,42.22214545274341,-71.18159060546684,7813261464,0.0,1771,1659436814
82248deb-13cc-31b2-8764-0233e159a93a,COMMUNITY HEALTH PROGRAMS INC,19 DEPOT STREET,ADAMS,MA,12201856,42.623644600000006,-73.11852130252683,4137431080,0.0,3467,1912272899
ce4d0501-49eb-396a-bc56-545fdfc624b0,MARTHA'S VINEYARD HOSPITAL INC,1 HOSPITAL RD,OAK BLUFFS,MA,25571406,41.46063105,-70.57989080295974,5086930410,0.0,20,1497832646
e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,PLYMOUTH CARVER PRIMARY CARE  P.C.,110 LONG POND RD,PLYMOUTH,MA,23602642,41.9255829,-70.65514326847389,5087467272,0.0,24793,1285761619
154cc5db-4906-3411-8aa3-39902c6b3af2,NAPPA FAMILY PRACTICE PC,12 VICTORIA LN,STONEHAM,MA,21802221,42.4916624,-71.10288588889674,0000000000,0.0,2587,1508528944
9e469108-97a0-350a-b6ba-be2a286b3dcc,METRO WEST REHAB CORP,150 FLANDERS RD,WESTBOROUGH,MA,15811017,42.2770724,-71.5679154706427,5088712000,0.0,20,1093744286
afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,BROCKTON HOSPITAL  INC.,680 CENTRE ST,RAYNHAM,MA,2767,41.9487118,-71.0731008,5089417000,0.0,402,1063431286
06cc2462-430f-3322-9c87-7e971125f510,EMERSON HOSPITAL,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,18863198,42.5792583,-71.4378411,9782873226,0.0,328,1922103357
0899da04-19b2-33b7-9d12-db40b0491c1b,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,780 ALBANY ST,BOSTON,MA,21182524,42.33364525,-71.07279114401811,8576541000,0.0,384,1013131804
479427f6-9419-3eba-b2c2-b037b4b89493,MANET COMMUNITY HEALTH CENTER  INC.,180 GEORGE WASHINGTON BLVD,HULL,MA,20453069,42.2630377,-70.8606109,7819254550,0.0,490,1285665018
dd456e39-9f82-303b-9c3f-5db0e82a437e,FAMILY HEALTH CENTER OF WORCESTER INC,26 QUEEN ST,WORCESTER,MA,16102473,42.25930925,-71.81494729825698,5088607962,0.0,1921,1841200664
79508e39-d0b0-3613-9d54-168f6e1c3a18,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,GROTON,MA,14502056,42.57735215,-71.57414587343038,9787849000,0.0,28242,1477859254
af570aee-a397-372c-8eba-5c2b18662b0f,BYC HEALTHCARE INC,800 W CUMMINGS PARK STE 2250,WOBURN,MA,18016372,42.4961562,-71.1258904921298,7814046923,0.0,2822,1336504166
907b1d2f-2bf8-31b5-abc2-14d6b75faa96,ASSABET FAMILY PODIATRY  INC,340 MAPLE ST,MARLBOROUGH,MA,17523200,42.3358161,-71.54106510218209,5084813659,0.0,567,1033351770
922d1031-d968-39c2-b73c-d5a495c39068,HINGHAM MEDICAL CARE INC,350 LINCOLN ST STE 1102,HINGHAM,MA,20432801,42.248735,-70.9209846,7817400400,0.0,7845,1639616204
352f2e3b-0708-3eb4-9f7e-e73a685bf379,MARLBOROUGH HOSPITAL CORP,157 UNION ST,SOUTHBOROUGH,MA,17721215,42.3056501,-71.5245087,5084815000,0.0,406,1396738159
34f7bdc0-0550-333e-a53f-5e2af5a6d4ec,PLYMOUTH FAMILY OPTOMETRY LLC,212 S MEADOW RD UNIT 5C,PLYMOUTH,MA,23605450,41.9426657,-70.7618592,7742834005,0.0,5421,1699233155
e34d8448-8b98-3f91-9fe7-faeb8a78e1db,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,NEW ENGLAND SINAI HOSPITAL,MILTON,MA,21862377,42.2501425,-71.065573,7813440600,0.0,9838,1710008982
a2d45ee8-b930-3169-b612-f602961ad212,SUNRISE HEALTHCARE LLC,37 MINUTEMAN WAY,SHREWSBURY,MA,15452229,42.288207,-71.73443816915585,6176509959,0.0,42169,1184168825
0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,METROWEST MEDICAL CENTER,115 LINCOLN STREET,WORCESTER,MA,16081216,42.2768165,-71.795274,5083831000,0.0,162,1740252592
817f4acb-0184-3146-9ce0-87197d8f115a,READING FAMILY MEDICINE PC,30 NEWCROSSING RD STE 301,READING,MA,1867,42.51809619399502,-71.0959083715027,7819420380,0.0,2315,1720142912
10ffe7b1-2f94-3f12-9288-679da05a1ec9,WESTFORD INTERNAL MEDICINE PC,133 LITTLETON RD,WESTFORD,MA,1886,42.57056335,-71.41736646422413,9785771946,0.0,1414,1609825413
4fa643ae-1f58-3c2e-9f33-0ba56345ad10,COMPASSIONATE HEALTH CARE GROUP LLC,361 MAIN ST,WAREHAM,MA,25712153,41.7613849,-70.71911431737183,7746787319,0.0,137,1457845653
a73a3693-57ac-367e-b29e-f0f834cbaf66,HARBOR HEALTH SERVICES INC,10 CORDAGE PARK CIR,PLYMOUTH,MA,23607318,41.9788991,-70.6879608,5087785470,0.0,10405,1568892859
e6d63525-40f0-3391-a58a-e6a03598911f,STANLEY STREET TREATMENT AND RESOURCES INC,400 STANLEY ST,FALL RIVER,MA,27206009,41.7148511,-71.13527009152534,5086751054,0.0,7145,1063438133
fb4a08b8-57ee-382b-b3cb-43d94f1bb4c0,STANLEY STREET TREATMENT AND RESOURCES  INC,1010 SOUTH MAIN STREET,FALL RIVER,MA,27242855,41.69077545,-71.16515282264554,5086751054,0.0,9191,1902176449
2b97893e-dc50-378b-a266-f089b8450329,HARBOR HEALTH SERVICES INC,250 MOUNT VERNON ST,DORCHESTER,MA,21253120,42.3194571,-71.04610844302991,6172881140,0.0,25020,1659330496
d0894f6b-78d7-338d-82ad-b63de4d40014,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,WALTHAM,MA,2452,42.3756401,-71.2358004,6174923500,0.0,1046,1689670259
310d02fb-ba0c-3b5a-9ab3-8d7bb8e7b661,FAMILY MEDICAL ASSOCIATES  P.C.,709 WASHINGTON STREET,CANTON,MA,2021,42.1561851,-71.1452049,7818285351,0.0,2373,1386866754
5d1b509e-a048-357f-807e-6b863006e337,NEEDHAM WELLESLEY FAMILY MEDICINE PC,65 WALNUT ST,WELLESLEY HILLS,MA,24812118,42.3213892,-71.2586343,7812353444,0.0,4090,1679890164
3d5fbf38-c781-3e04-8c7e-5a402611b7d4,DAVIS SQUARE FAMILY PRACTICE,260 ELM ST,SOMERVILLE,MA,21442951,42.3955992,-71.1227391,6176669577,0.0,33946,1780782409
d6b03647-983f-3162-af9e-b12aea026f13,HOLISTIC FAMILY PRACTICE  INC.,65 NEWBURYPORT TPKE,NEWBURY,MA,19501199,42.7891081,-70.87774011339009,9784659770,0.0,5460,1063446615
f43f97f2-af04-3ed0-a42e-3681718cc9b2,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,12014109,42.4600752,-73.2492795834909,4134472000,0.0,522,1659436996
2f26fc73-52a4-3de7-894b-ade34c20def6,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,39 BOYLSTON ST FL 2,BOSTON,MA,21164702,42.3554334,-71.060511,8576541501,0.0,306,1871736488
f202fe9c-c1dd-30d5-805e-6a26904dbbce,GEORGETOWN FAMILY MEDICINE LLC,256 GEORGETOWN RD,BOXFORD,MA,19211642,42.697599999999994,-70.98887494259449,9788870222,0.0,575,1851613681
7ac466c6-7968-33fd-882c-6d5418f88c8a,CHELMSFORD PRIMARY CARE LLC,2 MEETING HOUSE RD,CHELMSFORD,MA,18242700,42.60140085,-71.35097894451894,9782565522,0.0,5754,1588706279
88975fd9-b47e-3af6-af78-c58e1ecf0d5e,BAYSTATE NOBLE HOSPITAL CORPORATION,115 W SILVER ST,WESTFIELD,MA,10853628,42.1178811,-72.75935246865802,4135682811,0.0,22,1700816048
52efa2e5-007f-3396-a83a-28ca015f0595,BAYADA HOME HEALTH CARE INC,20 N PARK AVE STE 2200A,PLYMOUTH,MA,23604090,41.96043463148859,-70.67007876763536,5088300999,0.0,1979,1366481293
edd58f69-ad5f-346b-b1f9-530ccdc895f6,RISE ABOVE WELLNESS HEALTH SERVICES LLC,52 CARPENTER ST,ATTLEBORO,MA,27032472,41.9369576,-71.27996091755344,8572473180,0.0,450,1316533896
b3f4de6b-901d-3856-ba81-35dc48a63d17,BLUEPRINT HEALTHCARE LLC,451 ANDOVER ST STE 205,NORTH ANDOVER,MA,18455079,42.6734518,-71.1268776,9789832435,0.0,6568,1467927483
4ba48ef6-19f2-3177-bfaf-096daaebf26a,SOUTH SHORE HEALTH CARE INC,275 TURNPIKE ST,BRAINTREE,MA,21845328,42.2064195,-71.005067,7818481950,0.0,19160,1508858697
d087a353-12da-3785-b121-fb1291f8a721,CARE4US WELLNESS CENTER LLC,17 CLARENCE ST,WORCESTER,MA,16052430,42.287673653061226,-71.80890779591836,5083456983,0.0,2162,1871091553
8ce066ae-10ad-3679-9272-387e8cb21947,NEWBURYPORT FAMILY PRACTICE P.C.,3 CHERRY ST,NEWBURYPORT,MA,19503928,42.80038345,-70.87664535540449,9784657322,0.0,1690,1386701092
936ceb96-2b12-371f-aa68-ee02a9c06f4c,PRIMARY CARE NORTH PC,225 BOSTON ST,LYNN,MA,19043124,42.47049745,-70.96003668151566,7815959581,0.0,10271,1649392416
2cea5ce8-beca-3593-ad2d-07b6f273a9d2,NORTH QUABBIN FAMILY PHYSICIANS  PC,201 S MAIN ST,ATHOL,MA,13312131,42.5913877,-72.24248995154954,9782490099,0.0,4250,1457302721
5818ce99-2a75-34ef-9cc7-e6cbf3b93ddb,GREENFIELD PRIMARY CARE PLLC,146 FEDERAL ST,GREENFIELD,MA,13012511,42.5928222,-72.5984235,4132252792,0.0,1434,1386247625
a855314b-4fb5-37fc-8015-5caa96c928b1,BAYSTATE MEDICAL CENTER INC.,759 CHESTNUT ST,SPRINGFIELD,MA,11991001,42.12152205,-72.60300615153007,4137940000,0.0,392,1497756282
48a6d3ab-50ef-349e-8945-2558a78f378e,SAINT ANNE'S HOSPITAL,795 MIDDLE ST,SWANSEA,MA,27774114,41.730919,-71.208117,5086745600,0.0,2,1932411493
